"code","name","sectionCode","sectionName","divisionCode","divisionName","groupCode","groupName","categoryCode","categoryName","browseCategory","industrialFacilityVerdict","industrialFacilityReason","industrialFacilityLegalBases","industrialFacilityNotes","knowledgeIndustryCenterVerdict","knowledgeIndustryCenterReason","knowledgeIndustryCenterLegalBases","knowledgeIndustryCenterNotes","searchKeywords"
"01110","곡물 및 기타 식량작물 재배업","A","농업, 임업 및 어업","01","농업","011","작물 재배업","0111","곡물 및 기타 식량작물 재배업","제조·바이오·그린","eligible","작물재배업 허용 그룹에 포함되는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","유전공학 및 바이오 연계 작물재배업이 허용됩니다.","eligible","지식산업센터 5자리 코드 기준에서 바로 허용되는 업종입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용 | 산업집적법 시행령 제6조 제2항","","01110 | 곡물 및 기타 식량작물 재배업 | A | 농업, 임업 및 어업 | 01 | 농업 | 011 | 작물 재배업 | 0111 | 곡물 및 기타 식량작물 재배업 | 제조·바이오·그린 | 작물재배업 허용 그룹에 포함되는 코드입니다. | 지식산업센터 5자리 코드 기준에서 바로 허용되는 업종입니다. | 유전공학 및 바이오 연계 작물재배업이 허용됩니다."
"02020","벌목업","A","농업, 임업 및 어업","02","임업","020","임업","0202","벌목업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","02020 | 벌목업 | A | 농업, 임업 및 어업 | 02 | 임업 | 020 | 임업 | 0202 | 벌목업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"02030","임산물 채취업","A","농업, 임업 및 어업","02","임업","020","임업","0203","임산물 채취업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","02030 | 임산물 채취업 | A | 농업, 임업 및 어업 | 02 | 임업 | 020 | 임업 | 0203 | 임산물 채취업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"02040","임업 관련 서비스업","A","농업, 임업 및 어업","02","임업","020","임업","0204","임업 관련 서비스업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","02040 | 임업 관련 서비스업 | A | 농업, 임업 및 어업 | 02 | 임업 | 020 | 임업 | 0204 | 임업 관련 서비스업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03111","원양 어업","A","농업, 임업 및 어업","03","어업","031","어로 어업","0311","해수면 어업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03111 | 원양 어업 | A | 농업, 임업 및 어업 | 03 | 어업 | 031 | 어로 어업 | 0311 | 해수면 어업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03112","연근해 어업","A","농업, 임업 및 어업","03","어업","031","어로 어업","0311","해수면 어업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03112 | 연근해 어업 | A | 농업, 임업 및 어업 | 03 | 어업 | 031 | 어로 어업 | 0311 | 해수면 어업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03120","내수면 어업","A","농업, 임업 및 어업","03","어업","031","어로 어업","0312","내수면 어업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03120 | 내수면 어업 | A | 농업, 임업 및 어업 | 03 | 어업 | 031 | 어로 어업 | 0312 | 내수면 어업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03211","해수면 양식 어업","A","농업, 임업 및 어업","03","어업","032","양식어업 및 어업관련 서비스업","0321","양식 어업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03211 | 해수면 양식 어업 | A | 농업, 임업 및 어업 | 03 | 어업 | 032 | 양식어업 및 어업관련 서비스업 | 0321 | 양식 어업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03212","내수면 양식 어업","A","농업, 임업 및 어업","03","어업","032","양식어업 및 어업관련 서비스업","0321","양식 어업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03212 | 내수면 양식 어업 | A | 농업, 임업 및 어업 | 03 | 어업 | 032 | 양식어업 및 어업관련 서비스업 | 0321 | 양식 어업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03213","수산물 부화 및 수산 종자 생산업","A","농업, 임업 및 어업","03","어업","032","양식어업 및 어업관련 서비스업","0321","양식 어업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03213 | 수산물 부화 및 수산 종자 생산업 | A | 농업, 임업 및 어업 | 03 | 어업 | 032 | 양식어업 및 어업관련 서비스업 | 0321 | 양식 어업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
"03220","어업 관련 서비스업","A","농업, 임업 및 어업","03","어업","032","양식어업 및 어업관련 서비스업","0322","어업 관련 서비스업","농업, 임업 및 어업","ineligible","마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다.","마곡 관리기본계획 6~8쪽 산업시설구역 입주업종","산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다.","ineligible","현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다.","마곡 관리기본계획 7~8쪽 지식산업센터 예외 허용","지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다.","03220 | 어업 관련 서비스업 | A | 농업, 임업 및 어업 | 03 | 어업 | 032 | 양식어업 및 어업관련 서비스업 | 0322 | 어업 관련 서비스업 | 농업, 임업 및 어업 | 마곡 산업시설구역의 명시 허용 업종표에 직접 들어가지 않는 코드입니다. | 현재 마곡 지식산업센터 허용 코드표와 조문 대응표에서 직접 확인되지 않는 코드입니다. | 산업시설구역은 관리기본계획에 적힌 허용 그룹과 prefix에 속한 업종만 기본 허용으로 봅니다. | 지식산업센터는 관리기본계획 기본 업종과 시행령 제6조제2항부터 제5항의 연결 범위 안에서만 기본 검토합니다."
